smallRNAName	NC1	NC2	NC3	NC4	NC5	Pcos1	Pcos2	Pcos3	Pcos4	Pcos5
tsrna-14358	10.54168446	3.25213123	1.291517443	13.21457832	2.510733385	0	7.533268798	7.968444958	5.664823711	0
tsrna-24839	10.54168446	1.084043743	5.16606977	4.404859441	2.510733385	23.91958236	3.766634399	5.976333718	5.664823711	6.570410158
tsrna-25062	10.54168446	0	2.583034885	4.404859441	0	0	3.766634399	0	0	0
tsrna-12366	10.54168446	1.084043743	3.874552328	8.809718882	8.787566848	5.979895591	3.766634399	7.968444958	11.32964742	6.570410158
tsrna-02389	13.17710557	7.588306203	18.0812442	8.809718882	10.04293354	11.95979118	11.2999032	85.6607833	28.32411855	22.99643555
tsrna-24637	0	0	2.583034885	0	0	0	0	0	5.664823711	0
tsrna-11424	0	0	0	0	0	0	0	1.992111239	0	0
tsrna-20129	0	1.084043743	0	0	5.02146677	0	0	0	11.32964742	0
tsrna-17466	0	0	1.291517443	0	0	0	3.766634399	0	0	0
tsrna-26377	2.635421114	2.168087487	0	0	0	0	0	0	11.32964742	0
tsrna-10205	0	0	1.291517443	0	1.255366693	0	3.766634399	0	5.664823711	0
tsrna-03534	10.54168446	1.084043743	5.16606977	101.3117671	3.766100078	0	15.0665376	3.984222479	67.97788453	6.570410158
tsrna-21633	0	0	0	0	0	0	0	0	0	3.285205079
tsrna-17111	15.81252668	43.36174973	29.70490118	22.0242972	55.23613447	29.89947796	22.59980639	49.80278099	22.65929484	32.85205079
tsrna-19640	0	0	0	0	1.255366693	0	0	0	0	0
tsrna-08683	0	0	0	4.404859441	0	0	0	0	5.664823711	0
tsrna-05748	0	0	2.583034885	8.809718882	1.255366693	0	0	9.960556197	16.99447113	6.570410158
tsrna-04063	123.8647924	137.6735554	94.28077331	118.9312049	62.76833463	149.4973898	90.39922558	69.72389338	209.5984773	108.4117676
tsrna-07526	2.635421114	3.25213123	3.874552328	8.809718882	1.255366693	5.979895591	3.766634399	9.960556197	5.664823711	0
tsrna-03928	0	0	1.291517443	0	0	0	0	0	5.664823711	0
tsrna-09583	2.635421114	1.084043743	1.291517443	4.404859441	3.766100078	0	3.766634399	1.992111239	5.664823711	6.570410158
tsrna-13624	0	0	1.291517443	0	0	0	0	0	0	0
tsrna-04789	0	0	0	4.404859441	0	0	3.766634399	0	0	0
tsrna-00229	42.16673782	37.94153102	34.87097095	101.3117671	30.12880062	17.93968677	56.49951599	107.5740069	101.9668268	65.70410158
tsrna-04098	0	3.25213123	2.583034885	8.809718882	5.02146677	0	0	1.992111239	5.664823711	6.570410158
tsrna-17472	0	0	0	0	0	5.979895591	7.533268798	0	0	0
tsrna-22010	0	0	5.16606977	4.404859441	7.532200156	5.979895591	26.36644079	0	5.664823711	13.14082032
tsrna-02211	0	0	0	0	0	0	0	0	5.664823711	0
tsrna-10465	5.270842228	1.084043743	1.291517443	8.809718882	1.255366693	0	7.533268798	3.984222479	39.65376597	9.855615237
tsrna-17715	5.270842228	1.084043743	0	0	2.510733385	0	7.533268798	0	0	6.570410158
tsrna-12608	0	0	2.583034885	0	8.787566848	0	0	1.992111239	0	0
tsrna-10315	2.635421114	1.084043743	2.583034885	52.85831329	2.510733385	5.979895591	3.766634399	5.976333718	84.97235566	0
tsrna-04204	0	0	0	0	0	0	3.766634399	1.992111239	0	0
tsrna-15099	5.270842228	1.084043743	1.291517443	0	2.510733385	5.979895591	7.533268798	3.984222479	39.65376597	9.855615237
tsrna-17097	0	1.084043743	0	0	3.766100078	0	0	0	0	0
tsrna-02688	0	0	0	0	0	0	0	0	5.664823711	0
tsrna-02308	0	1.084043743	0	0	0	5.979895591	0	0	0	0
tsrna-00606	0	0	0	0	0	0	3.766634399	1.992111239	0	6.570410158
tsrna-13881	0	1.084043743	0	8.809718882	0	0	0	0	0	0
tsrna-11557	15.81252668	3.25213123	20.66427908	13.21457832	8.787566848	17.93968677	11.2999032	7.968444958	5.664823711	3.285205079
tsrna-14850	5.270842228	2.168087487	11.62365698	4.404859441	7.532200156	5.979895591	3.766634399	5.976333718	11.32964742	13.14082032
tsrna-00768	0	0	1.291517443	0	1.255366693	5.979895591	0	3.984222479	5.664823711	0
tsrna-16248	2.635421114	1.084043743	6.457587213	8.809718882	6.276833463	17.93968677	26.36644079	11.95266744	0	16.42602539
tsrna-21276	15.81252668	9.75639369	9.040622098	92.50204826	7.532200156	11.95979118	26.36644079	15.93688992	164.2798876	16.42602539
tsrna-01691	10.54168446	1.084043743	11.62365698	8.809718882	6.276833463	0	0	7.968444958	0	6.570410158
tsrna-10894	0	0	0	0	0	0	3.766634399	0	0	0
tsrna-06510	7.906263342	3.25213123	3.874552328	8.809718882	3.766100078	23.91958236	7.533268798	5.976333718	50.9834134	0
tsrna-13932	2.635421114	0	2.583034885	4.404859441	0	5.979895591	0	0	0	0
tsrna-25570	0	1.084043743	1.291517443	4.404859441	0	0	0	3.984222479	5.664823711	0
tsrna-05417	0	2.168087487	0	0	2.510733385	0	0	0	45.31858969	6.570410158
tsrna-01371	0	0	0	0	0	0	0	0	28.32411855	9.855615237
tsrna-03024	0	0	1.291517443	0	0	0	0	0	0	0
tsrna-00191	31.62505337	9.75639369	6.457587213	17.61943776	8.787566848	35.87937355	60.26615039	11.95266744	16.99447113	22.99643555
tsrna-19409	0	2.168087487	5.16606977	4.404859441	1.255366693	0	0	1.992111239	22.65929484	6.570410158
tsrna-12184	68.52094896	16.26065615	20.66427908	26.42915665	12.55366693	35.87937355	45.19961279	9.960556197	22.65929484	39.42246095
tsrna-01508	7.906263342	1.084043743	3.874552328	13.21457832	5.02146677	5.979895591	3.766634399	3.984222479	5.664823711	6.570410158
tsrna-01778	2.635421114	1.084043743	0	0	0	0	3.766634399	0	0	3.285205079
tsrna-04545	2.635421114	0	1.291517443	0	0	0	0	0	0	0
tsrna-06177	218.7399525	238.4896235	415.8686165	422.8665063	692.9624143	245.1757192	350.2969991	585.6807044	300.2356567	305.5240723
tsrna-13550	2.635421114	2.168087487	1.291517443	66.07289161	0	11.95979118	18.833172	1.992111239	209.5984773	26.28164063
tsrna-13407	0	0	0	0	1.255366693	0	0	1.992111239	0	0
tsrna-20765	0	0	0	0	0	5.979895591	0	0	0	6.570410158
tsrna-09505	2.635421114	0	0	0	0	0	3.766634399	0	0	0
tsrna-01389	2.635421114	0	2.583034885	0	0	0	0	0	0	0
tsrna-02354	2.635421114	0	1.291517443	8.809718882	0	0	0	1.992111239	22.65929484	0
tsrna-15966	0	0	1.291517443	8.809718882	0	0	0	1.992111239	0	0
tsrna-05071	260.9066903	160.438474	206.6427908	264.2915665	194.5818374	334.8741531	229.7646983	183.274234	390.872836	160.9750489
tsrna-15675	0	1.084043743	1.291517443	0	0	0	11.2999032	3.984222479	0	3.285205079
tsrna-21948	5.270842228	0	3.874552328	8.809718882	3.766100078	0	0	1.992111239	22.65929484	3.285205079
tsrna-04844	0	0	0	0	1.255366693	0	0	0	0	0
tsrna-19118	5.270842228	0	3.874552328	0	0	0	0	0	5.664823711	0
tsrna-20352	2.635421114	0	0	0	0	0	3.766634399	0	11.32964742	3.285205079
tsrna-14112	0	2.168087487	2.583034885	4.404859441	1.255366693	5.979895591	0	1.992111239	5.664823711	6.570410158
tsrna-23946	2.635421114	0	0	0	0	0	0	0	0	0
tsrna-13471	0	0	0	4.404859441	2.510733385	0	0	1.992111239	0	0
tsrna-10938	15.81252668	5.420218717	6.457587213	35.23887553	10.04293354	11.95979118	15.0665376	1.992111239	0	22.99643555
tsrna-20808	7.906263342	9.75639369	15.49820931	35.23887553	23.85196716	29.89947796	26.36644079	17.92900116	50.9834134	3.285205079
tsrna-04585	0	1.084043743	0	0	1.255366693	0	7.533268798	3.984222479	5.664823711	3.285205079
tsrna-10011	0	0	0	8.809718882	1.255366693	0	0	0	22.65929484	0
tsrna-17481	5.270842228	1.084043743	1.291517443	0	0	0	15.0665376	0	0	0
tsrna-02829	2.635421114	0	0	0	1.255366693	0	0	0	0	0
tsrna-22497	0	0	0	0	0	0	0	1.992111239	0	0
tsrna-13356	0	0	1.291517443	0	0	0	0	0	0	0
tsrna-10565	0	0	0	4.404859441	0	0	0	0	0	0
tsrna-19203	0	0	0	0	1.255366693	0	0	0	0	0
tsrna-13935	5.270842228	0	1.291517443	4.404859441	3.766100078	0	0	3.984222479	0	3.285205079
tsrna-25750	18.4479478	4.336174973	5.16606977	22.0242972	3.766100078	5.979895591	3.766634399	5.976333718	62.31306082	3.285205079
tsrna-01773	0	0	1.291517443	0	1.255366693	0	0	0	11.32964742	0
tsrna-14097	0	0	0	0	1.255366693	0	0	0	0	0
tsrna-03288	5.270842228	2.168087487	1.291517443	0	1.255366693	5.979895591	7.533268798	1.992111239	11.32964742	0
tsrna-06321	0	0	0	0	0	0	0	3.984222479	0	0
tsrna-22640	0	0	0	4.404859441	0	0	0	0	5.664823711	0
tsrna-19444	39.53131671	4.336174973	7.749104656	39.64373497	23.85196716	17.93968677	22.59980639	27.88955735	0	19.71123047
tsrna-13867	0	0	0	0	2.510733385	0	3.766634399	0	0	0
tsrna-24846	15.81252668	3.25213123	1.291517443	0	3.766100078	0	18.833172	0	0	6.570410158
tsrna-12993	0	0	0	0	0	0	0	0	16.99447113	0
tsrna-15021	0	0	2.583034885	0	0	0	0	0	0	0
tsrna-01243	0	0	0	4.404859441	0	0	0	1.992111239	0	0
tsrna-10403	7.906263342	2.168087487	3.874552328	4.404859441	3.766100078	5.979895591	11.2999032	5.976333718	5.664823711	0
tsrna-11934	2.635421114	1.084043743	2.583034885	0	0	0	0	1.992111239	0	3.285205079
tsrna-13351	426.9382205	806.528545	1195.945152	612.2754623	674.1319139	938.8436078	583.8283319	434.2802502	294.570833	594.6221193
tsrna-03717	2.635421114	0	0	0	0	0	0	0	0	0
tsrna-18836	0	1.084043743	0	0	1.255366693	0	3.766634399	1.992111239	0	0
tsrna-10860	0	0	0	0	0	0	3.766634399	0	0	0
tsrna-03080	2.635421114	0	1.291517443	0	1.255366693	0	0	0	5.664823711	0
tsrna-08543	2.635421114	0	0	0	0	0	0	0	5.664823711	3.285205079
tsrna-22410	0	0	0	0	0	0	3.766634399	0	0	0
tsrna-04754	0	0	1.291517443	4.404859441	2.510733385	0	3.766634399	0	16.99447113	3.285205079
tsrna-20021	0	1.084043743	0	0	0	0	0	0	0	0
tsrna-06172	2.635421114	0	1.291517443	4.404859441	3.766100078	5.979895591	3.766634399	27.88955735	22.65929484	0
tsrna-04919	0	0	1.291517443	0	0	0	0	1.992111239	0	0
tsrna-25147	5.270842228	1.084043743	0	17.61943776	0	0	3.766634399	1.992111239	62.31306082	0
tsrna-13037	18.4479478	5.420218717	7.749104656	4.404859441	5.02146677	11.95979118	45.19961279	9.960556197	16.99447113	0
tsrna-03525	2.635421114	4.336174973	1.291517443	13.21457832	2.510733385	0	0	0	90.63717937	3.285205079
tsrna-23631	0	0	0	0	0	0	0	1.992111239	5.664823711	0
tsrna-24840	5.270842228	2.168087487	2.583034885	4.404859441	3.766100078	23.91958236	18.833172	0	16.99447113	3.285205079
tsrna-10939	15.81252668	2.168087487	6.457587213	4.404859441	6.276833463	11.95979118	26.36644079	15.93688992	11.32964742	19.71123047
tsrna-22550	5.270842228	1.084043743	2.583034885	8.809718882	3.766100078	0	11.2999032	1.992111239	28.32411855	6.570410158
tsrna-13307	0	0	0	0	0	0	0	1.992111239	0	3.285205079
tsrna-14539	0	0	0	8.809718882	1.255366693	0	0	0	33.98894226	0
tsrna-03858	2.635421114	0	0	0	0	0	0	0	0	0
tsrna-14039	5.270842228	5.420218717	5.16606977	17.61943776	5.02146677	0	15.0665376	1.992111239	50.9834134	22.99643555
tsrna-00049	2.635421114	2.168087487	1.291517443	8.809718882	1.255366693	5.979895591	0	3.984222479	16.99447113	0
tsrna-11355	0	1.084043743	0	0	0	0	0	0	0	0
tsrna-23992	0	0	0	4.404859441	0	0	0	0	0	0
tsrna-20527	10.54168446	3.25213123	7.749104656	8.809718882	8.787566848	0	3.766634399	5.976333718	0	13.14082032
tsrna-03057	2.635421114	2.168087487	2.583034885	0	1.255366693	5.979895591	11.2999032	3.984222479	5.664823711	6.570410158
tsrna-15996	18.4479478	2.168087487	7.749104656	8.809718882	2.510733385	5.979895591	15.0665376	3.984222479	16.99447113	13.14082032
tsrna-10238	0	0	0	0	0	11.95979118	3.766634399	0	16.99447113	3.285205079
tsrna-10444	0	0	0	4.404859441	0	0	0	0	0	0
tsrna-18541	0	0	0	0	0	0	0	0	5.664823711	0
tsrna-02780	0	0	0	4.404859441	0	0	0	0	0	0
tsrna-19080	0	0	0	13.21457832	0	0	0	0	0	3.285205079
tsrna-22127	2.635421114	0	2.583034885	0	0	0	3.766634399	0	0	0
tsrna-23737	0	0	0	0	0	0	0	1.992111239	0	0
tsrna-16400	0	0	0	4.404859441	0	0	0	0	0	0
tsrna-12538	2.635421114	0	0	4.404859441	0	0	0	0	5.664823711	6.570410158
tsrna-21381	0	0	0	0	0	0	0	1.992111239	0	3.285205079
tsrna-04278	7.906263342	0	0	13.21457832	0	0	0	0	11.32964742	0
tsrna-08231	5.270842228	2.168087487	3.874552328	8.809718882	1.255366693	0	22.59980639	1.992111239	28.32411855	9.855615237
tsrna-19132	2.635421114	1.084043743	3.874552328	4.404859441	1.255366693	5.979895591	3.766634399	1.992111239	0	9.855615237
tsrna-04077	0	1.084043743	5.16606977	4.404859441	3.766100078	0	0	0	0	0
tsrna-22559	0	0	0	0	1.255366693	0	0	1.992111239	0	0
tsrna-08895	71.15637008	11.92448118	30.99641862	374.4130525	42.68246755	11.95979118	26.36644079	15.93688992	107.6316505	49.27807618
tsrna-07092	0	0	0	0	1.255366693	0	0	0	0	0
tsrna-04555	7.906263342	6.50426246	24.53883141	17.61943776	11.29830023	17.93968677	22.59980639	5.976333718	22.65929484	19.71123047
tsrna-12349	7.906263342	1.084043743	7.749104656	4.404859441	6.276833463	5.979895591	7.533268798	15.93688992	5.664823711	9.855615237
tsrna-08898	2.635421114	4.336174973	11.62365698	8.809718882	8.787566848	0	11.2999032	3.984222479	16.99447113	6.570410158
tsrna-14324	0	0	1.291517443	0	0	0	3.766634399	0	16.99447113	6.570410158
tsrna-16070	0	1.084043743	0	0	1.255366693	0	0	0	16.99447113	3.285205079
tsrna-21358	0	1.084043743	0	0	0	0	0	0	0	3.285205079
tsrna-06066	7.906263342	1.084043743	2.583034885	13.21457832	2.510733385	0	11.2999032	0	39.65376597	3.285205079
tsrna-23409	2.635421114	1.084043743	1.291517443	13.21457832	2.510733385	17.93968677	0	1.992111239	39.65376597	6.570410158
tsrna-17487	7.906263342	0	2.583034885	4.404859441	1.255366693	0	7.533268798	0	11.32964742	0
tsrna-20138	0	4.336174973	0	0	0	0	0	0	0	0
tsrna-19910	2.635421114	0	1.291517443	0	5.02146677	0	3.766634399	3.984222479	22.65929484	3.285205079
tsrna-02373	2.635421114	1.084043743	0	0	1.255366693	0	0	1.992111239	0	0
tsrna-00228	21.08336891	29.26918107	29.70490118	83.69232938	21.34123377	11.95979118	37.66634399	95.6213395	107.6316505	39.42246095
tsrna-20573	2.635421114	0	0	0	1.255366693	0	0	0	0	0
tsrna-25802	0	0	0	4.404859441	0	0	3.766634399	0	0	0
tsrna-00437	0	0	0	0	1.255366693	0	0	0	0	0
tsrna-19909	0	0	0	0	1.255366693	0	0	1.992111239	11.32964742	3.285205079
tsrna-21631	0	0	1.291517443	0	0	0	0	0	0	0
tsrna-25655	0	0	0	0	0	0	0	0	5.664823711	3.285205079
tsrna-13354	490.1883272	774.0072327	1173.989355	700.3726511	699.2392478	837.1853827	598.8948695	496.0356986	334.2245989	515.7771974
tsrna-00989	0	3.25213123	7.749104656	4.404859441	6.276833463	5.979895591	3.766634399	9.960556197	22.65929484	6.570410158
tsrna-11835	5.270842228	2.168087487	2.583034885	0	2.510733385	0	3.766634399	1.992111239	5.664823711	0
tsrna-00946	0	0	2.583034885	0	0	5.979895591	0	0	0	0
tsrna-21048	5.270842228	1.084043743	7.749104656	4.404859441	3.766100078	5.979895591	0	3.984222479	79.30753195	9.855615237
tsrna-15769	5.270842228	0	1.291517443	0	5.02146677	17.93968677	3.766634399	9.960556197	0	3.285205079
tsrna-21340	2.635421114	1.084043743	1.291517443	0	1.255366693	0	0	0	0	3.285205079
tsrna-09699	0	0	0	0	2.510733385	5.979895591	0	1.992111239	0	0
tsrna-14022	7.906263342	1.084043743	0	4.404859441	10.04293354	0	0	13.94477868	0	0
tsrna-14382	2.635421114	0	1.291517443	22.0242972	0	0	0	0	11.32964742	6.570410158
tsrna-13095	0	0	1.291517443	0	0	0	0	0	0	0
tsrna-07333	5.270842228	3.25213123	5.16606977	13.21457832	1.255366693	0	22.59980639	1.992111239	11.32964742	6.570410158
tsrna-09542	2.635421114	0	0	8.809718882	1.255366693	0	0	0	5.664823711	0
tsrna-03833	5.270842228	1.084043743	0	0	5.02146677	11.95979118	22.59980639	1.992111239	0	6.570410158
tsrna-24036	2.635421114	0	0	0	0	0	0	0	0	0
tsrna-20666	7.906263342	0	0	0	0	0	0	3.984222479	0	0
tsrna-08563	0	0	0	0	0	0	0	0	5.664823711	0
tsrna-05068	76.4272123	49.86601219	67.15890701	83.69232938	40.17173416	101.658225	120.5323008	51.79489223	147.2854165	91.98574221
tsrna-04674	2.635421114	0	0	0	0	5.979895591	0	1.992111239	5.664823711	0
tsrna-04946	15.81252668	4.336174973	9.040622098	4.404859441	7.532200156	5.979895591	11.2999032	11.95266744	0	9.855615237
tsrna-15293	0	1.084043743	0	4.404859441	1.255366693	0	0	1.992111239	0	3.285205079
tsrna-04781	0	1.084043743	0	0	1.255366693	0	0	1.992111239	0	3.285205079
tsrna-14032	0	0	0	0	1.255366693	0	0	0	0	0
tsrna-24300	7.906263342	24.9330061	15.49820931	44.04859441	17.5751337	17.93968677	41.43297839	19.92111239	28.32411855	13.14082032
tsrna-24228	0	0	1.291517443	0	0	0	0	0	5.664823711	0
tsrna-18478	23.71879003	5.420218717	11.62365698	30.83401609	20.08586708	5.979895591	3.766634399	15.93688992	5.664823711	19.71123047
tsrna-15427	7.906263342	0	7.749104656	22.0242972	3.766100078	11.95979118	7.533268798	29.88166859	16.99447113	9.855615237
tsrna-14879	10.54168446	1.084043743	3.874552328	0	5.02146677	0	3.766634399	0	0	9.855615237
tsrna-06984	0	0	1.291517443	39.64373497	1.255366693	0	0	0	0	0
tsrna-16149	0	0	0	0	0	0	0	0	0	3.285205079
tsrna-24972	2.635421114	0	0	0	0	0	0	0	0	0
tsrna-09919	0	0	0	0	0	0	0	0	5.664823711	0
tsrna-19011	0	4.336174973	6.457587213	4.404859441	6.276833463	0	11.2999032	7.968444958	0	9.855615237
tsrna-02237	0	0	1.291517443	0	1.255366693	0	3.766634399	0	0	0
tsrna-17941	0	0	0	0	0	0	0	0	11.32964742	0
tsrna-20526	10.54168446	1.084043743	2.583034885	17.61943776	6.276833463	5.979895591	7.533268798	9.960556197	11.32964742	26.28164063
tsrna-07096	2.635421114	1.084043743	0	0	0	0	7.533268798	1.992111239	5.664823711	9.855615237
tsrna-15934	15.81252668	8.672349947	9.040622098	118.9312049	13.80903362	0	15.0665376	5.976333718	113.2964742	6.570410158
tsrna-06623	0	0	0	0	0	0	0	1.992111239	0	0
tsrna-22930	2.635421114	3.25213123	7.749104656	8.809718882	5.02146677	0	0	15.93688992	0	3.285205079
tsrna-11093	0	0	1.291517443	0	0	0	0	0	0	0
tsrna-20450	2.635421114	1.084043743	0	0	0	0	0	1.992111239	0	3.285205079
tsrna-10993	5.270842228	0	0	0	0	0	0	1.992111239	0	0
tsrna-19496	0	0	0	4.404859441	0	0	0	0	0	0
tsrna-04225	0	1.084043743	0	0	2.510733385	0	3.766634399	1.992111239	5.664823711	3.285205079
tsrna-12938	7.906263342	1.084043743	1.291517443	224.6478315	2.510733385	0	3.766634399	1.992111239	22.65929484	3.285205079
tsrna-08513	7.906263342	1.084043743	2.583034885	4.404859441	1.255366693	11.95979118	15.0665376	1.992111239	11.32964742	6.570410158
tsrna-17378	21.08336891	9.75639369	16.78972675	22.0242972	12.55366693	17.93968677	33.89970959	19.92111239	16.99447113	13.14082032
tsrna-23536	5.270842228	6.50426246	0	0	2.510733385	5.979895591	7.533268798	9.960556197	0	16.42602539
tsrna-02912	7.906263342	4.336174973	0	0	3.766100078	17.93968677	37.66634399	5.976333718	11.32964742	19.71123047
tsrna-14277	2.635421114	1.084043743	2.583034885	0	2.510733385	5.979895591	11.2999032	3.984222479	0	3.285205079
tsrna-04999	19517.92877	17831.43553	19647.85485	15892.73286	17577.64443	17329.73742	19115.66958	17803.49815	11046.40624	17917.5085
tsrna-14153	0	1.084043743	1.291517443	8.809718882	2.510733385	0	3.766634399	0	11.32964742	3.285205079
tsrna-00293	342.6047448	56.37027465	51.6606977	70.47775105	123.0259359	53.81906032	109.2323976	87.65289454	45.31858969	72.27451174
tsrna-14823	5.270842228	0	2.583034885	0	3.766100078	0	0	5.976333718	0	0
tsrna-20798	18.4479478	9.75639369	15.49820931	8.809718882	21.34123377	11.95979118	22.59980639	17.92900116	56.64823711	13.14082032
tsrna-05879	0	0	0	0	0	0	0	0	0	3.285205079
tsrna-12960	5.270842228	0	0	0	0	0	0	0	5.664823711	3.285205079
tsrna-06266	0	0	1.291517443	0	5.02146677	0	7.533268798	0	0	0
tsrna-15581	31.62505337	59.62240588	60.7013198	44.04859441	40.17173416	29.89947796	56.49951599	35.85800231	84.97235566	42.70766603
tsrna-16380	26.35421114	6.50426246	16.78972675	8.809718882	16.319767	0	0	11.95266744	5.664823711	9.855615237
tsrna-18223	23.71879003	6.50426246	6.457587213	30.83401609	5.02146677	0	11.2999032	3.984222479	39.65376597	22.99643555
tsrna-11252	0	0	0	4.404859441	0	0	0	0	0	0
tsrna-09002	2.635421114	0	0	0	0	0	0	0	5.664823711	3.285205079
tsrna-18564	10.54168446	1.084043743	3.874552328	4.404859441	0	0	3.766634399	0	0	3.285205079
tsrna-11728	0	1.084043743	1.291517443	0	2.510733385	0	0	5.976333718	0	0
tsrna-10455	0	0	0	4.404859441	1.255366693	0	0	1.992111239	5.664823711	0
tsrna-10673	0	0	1.291517443	0	0	0	0	0	5.664823711	0
tsrna-06871	10.54168446	2.168087487	12.91517443	17.61943776	5.02146677	5.979895591	15.0665376	15.93688992	0	0
tsrna-18712	2.635421114	1.084043743	6.457587213	0	6.276833463	0	0	0	5.664823711	0
tsrna-24684	2.635421114	0	0	0	1.255366693	0	0	0	5.664823711	0
tsrna-25692	0	0	0	0	0	0	3.766634399	1.992111239	5.664823711	0
tsrna-18718	5.270842228	1.084043743	0	0	2.510733385	0	15.0665376	3.984222479	0	3.285205079
tsrna-16661	0	0	0	0	0	5.979895591	0	0	0	0
tsrna-15102	68.52094896	17.34469989	41.32855816	44.04859441	21.34123377	71.75874709	75.33268798	23.90533487	62.31306082	78.84492189
tsrna-01380	7.906263342	0	7.749104656	101.3117671	2.510733385	0	11.2999032	5.976333718	79.30753195	16.42602539
tsrna-24655	0	0	0	0	0	0	0	0	5.664823711	0
tsrna-24132	0	1.084043743	2.583034885	4.404859441	0	5.979895591	7.533268798	0	5.664823711	9.855615237
tsrna-19431	0	1.084043743	0	0	0	0	0	0	5.664823711	0
tsrna-16844	39.53131671	14.09256866	34.87097095	22.0242972	28.87343393	29.89947796	52.73288159	37.85011355	45.31858969	36.13725587
tsrna-20084	5.270842228	0	2.583034885	13.21457832	5.02146677	0	0	5.976333718	5.664823711	6.570410158
tsrna-07657	202.9274258	109.4884181	235.0561746	180.5992371	177.0067037	155.4772854	225.9980639	233.077015	266.2467144	223.3939454
tsrna-05193	0	0	0	4.404859441	0	0	0	0	0	0
tsrna-07575	0	0	1.291517443	0	1.255366693	0	0	0	5.664823711	0
tsrna-22746	2.635421114	0	6.457587213	0	2.510733385	0	0	1.992111239	5.664823711	3.285205079
tsrna-02916	23.71879003	7.588306203	6.457587213	0	10.04293354	29.89947796	15.0665376	7.968444958	11.32964742	13.14082032
tsrna-03482	2.635421114	0	0	0	0	0	0	0	0	0
tsrna-10763	5.270842228	1.084043743	6.457587213	13.21457832	0	0	0	0	11.32964742	0
tsrna-16595	0	1.084043743	0	0	0	0	0	0	0	0
tsrna-18238	0	1.084043743	0	0	0	5.979895591	0	0	0	0
tsrna-21844	0	0	0	0	1.255366693	0	0	3.984222479	5.664823711	3.285205079
tsrna-05978	5.270842228	0	1.291517443	0	2.510733385	0	0	0	0	0
tsrna-22596	5.270842228	1.084043743	1.291517443	4.404859441	0	5.979895591	0	0	0	0
tsrna-13866	0	0	0	0	0	0	0	3.984222479	0	3.285205079
tsrna-23705	0	0	0	0	0	0	0	0	5.664823711	0
tsrna-12000	5.270842228	0	1.291517443	8.809718882	0	0	0	0	0	0
tsrna-10373	5.270842228	2.168087487	7.749104656	8.809718882	1.255366693	5.979895591	0	0	0	6.570410158
